,Event ID,Database,State,AllComments,year_storm,flash_flood_present,wind_speed
914,61126,Wind,WA,"Severe storm developed off northern suburbs then moved across Kwinana causing dmage to BP Refinery. Strong winds, estimated to 180km/h (by experienced ship's captain) in a 200m wide swathe caused a tanker to shift 40m from its moorings and dented tanks at the BP Refinery causing damage of over one million dollars.",2002,FALSE,180km/h
915,61128,Tornado,WA,"Severe storms through southern and eastern Wheatbelt. Possible tornado 70km south of Moorine Rock (spotter report) west of Southern Cross, snapped branches, uprooted trees, brought down power lines and took a verandah roof off. Jacup records wind gusts of 85 km/h.",2002,FALSE,85 km/h
916,61129,Wind,WA,Norseman records wind gusts of 110km/h.,2002,FALSE,110km/h
917,61131,Wind,WA,Two houses lost part of their roofs and three carports were blow away when a severe thunderstorm struck Wittenoom in the inland Pilbara just before 2pm. Residents estimated wind gusts as 150km/h.,2002,FALSE,150km/h
918,61133,Wind,WA,"Several roofs off houses as storm moves through Chapman Valley. Gordon Williams (Northhampton observer (8100) & spotter ph.99341259) reports storm 15:10-40, winds 75km/h, small branches off trees, 18.2mm in 30minutes. Nawawa records 45mm.",2002,FALSE,75km/h
919,61146,Wind,WA,"Fast moving storm (55kn) uprooted trees, damaged roofs from north of Ravensthorpe to coast. Cheadanup recorded 55 knots on edge of storm.",2002,FALSE,55 knot
920,61147,Wind,WA,Cape Leeuwin 117 km/h (11/0604WST); Cape Naturaliste 102km/h (11/0445); Busselton 102km/h (11/0505);Rottnest 96km/h (10/1816).,2002,FALSE,117 km/h
921,61148,Tornado,WA,Tornado at Rockingham unroofed seven properties. Also storms throughout Southwest Cape Leeuwin 124km/h.,2002,FALSE,124km/h
922,61150,Wind,WA,"Two separate storms through Mandurah, first at 15:00UTC 107km/h gust, second at 17:30UTC 109km/h. Four houses with roofs off. Minor damage across Perth.",2002,FALSE,107km/h
923,61151,Wind,WA,Cape Leeuwin has mean winds over 35 knots for over 18 hours. About 10 gusts of 60 knots or more from 10-21UTC. Highest 69kn at 10:50UTC.,2002,FALSE,35 knot
924,61151,Wind,WA,Many gusts over 50kn. 66knots recorded at 12:10UTC,2002,FALSE,66knot
925,61151,Wind,WA,"Many gusts over 50 knots. 59knots also at Mandurah, Bickley. Others Rottnest Is 58 kn, Gooseberry Hil 53kn, Pearce 55kn, Ocean Reef 54kn, Badgingarra 50kn.",2002,FALSE,50 knot
926,61153,Wind,WA,Tiles off a Mandurah house. Rottnest records 56knots at midnight.,2002,FALSE,56knot
927,61154,Wind,WA,SES had about 35 callouts across region. Rottnest recorded 61kn(113km/h) at 9pm (warning subsequently issued)  and many other gusts over 50kn.,2002,FALSE,113km/h
928,61155,Wind,WA,Other 48 knot gusts at Rottnest at 18:39Z and Garden Is at 20:21Z. No damage reported.,2002,FALSE,48 knot
929,61162,Wind,WA,Also 52 knot gusts at Ocean Reef at 05:17UTC and Jandakot at 11:05UTC,2002,FALSE,52 knot
930,61163,Wind,WA,"Also wind gusts at Swanbourne 55 knots at 10:21UTC, Ocean Reef 55 knots at 10:32, Perth Airport 49 knots at 10:02UTC, Jandakot 49 knots at 10:31UTC,",2002,FALSE,55 knot
931,61164,Wind,WA,Other Perth sites : Garden Island 55 knots at 05:00; Pearce 52 knots 05:56UTC; Rottnest Is 51 knots 05:10UTC; Swanbourne 51 knots at 05:22,2002,FALSE,55 knot
932,61164,Wind,WA,Also Cheadenup 51 knots at 9:13UTC.,2002,FALSE,51 knot
933,61169,Wind,WA,Several properties in Merredin including the primary school had significant roof damage and a light aircraft was flipped over at the aerodrome. Southern Cross recorded wind gusts to 107km/h.,2002,FALSE,107km/h
934,61183,Hail,WA,"A hailstorm lasting just five minues caused considerable damage to the Tarmoola Gold Mine, 30km NW of Leonora at 6:30am on the 17th. Many windows and car windscreens were smashed and some temporary buildings moved off their bases by winds estimated at over 150km/h Trees were stripped of foliage. One woman was injured when a hailstone, described as the size of a cricket ball, smashed the rear windscreen of her vehicle",2003,FALSE,150km/h
935,61190,Wind,WA,Strong westerly flow. Trees down and minor property damage. Two gusts of 59 knots recorded.,1996,FALSE,59 knot
936,61192,Wind,WA,No reported damage. No data available other than 3pm synop that was 45 knots.,1995,FALSE,45 knot
937,61195,Wind,WA,"No damage, 19.3hPa gradient. Gales or near gales from 08/13:30--9/14:30WST then solid gales from 09/15:00-10/08:00WST. Highest mean winds 09/21:33WST 46 knots.",1997,FALSE,46 knot
938,61203,Tornado,WA,Damage to Blue Bay apartments and to a few other structures. Highly localised damage. Time estimated from Mandurah AWS gust of  60 knots at 22:43.,2003,FALSE,60 knot
939,61211,Wind,WA,90-100 km/h gusting like a microburst with no precipitation. Giant 'Dust Devil' massive amount of airborne sand etc,2003,FALSE,100 km/h
940,61241,Wind,WA,A front moving at about 75 km/h passed over the lower west.,2004,FALSE,75 km/h
941,61311,Tornado,WA,"Tree braches snapped, trees uprooted, damage to buildings. Wind speed estimated > 100 km/h",2005,FALSE,100 km/h
942,61345,Wind,WA,"A thunderstorm caused wind gusts measured to 135 km/h (73 knots) at Newman at 23:25WST. Planes were flipped over, trees broken and windows smashed.",2006,FALSE,135 km/h
943,61358,Tornado,WA,"The passage of a cold front produced a wind gust of 52 knots (96 km/h) at Cape Leeuwin at 2311Z (24/04/06). There were reports of a tornado in Bibra Lake and Leeming with other damage reported from Beeliar and Munster (see map). Using Perth Airport sonde and upper winds with Garden Island surface observations: sfc to 850hPa shear was 214/24, CAPE=621 J/kg, SLI(850)=-3.8, SLI(700)=-1.6.",2006,FALSE,52 knot
944,61368,Tornado,WA,"Just prior to 1:30am WST Monday 7 August a tornado struck Australind.Damage reports from FESA and media outlets indicate the following. Nine houses suffered major roof damage, many of those had the roof completely removed. A lady sufferd minor head injuries when the ceiling of her house collpased. A man suffered minor lacerations of the hand.Debris from one house was found a kilometre and a half away. A car sustained damage when apparently moved and turned on its side by the wind. The distribution and level of damage is consistent with a tornado at the upper end of the F2 Fujita scale rating, indicating wind speeds of around 250 km/h. FESA reports a total of around 40 houses were damaged. 400 homes in the area lost power. Significant damage has been confined to the Australind area, with only minor damage reported in other areas.",2006,FALSE,250 km/h
945,61371,Wind,WA,Tree branches snapped 50mm - 75 mm diameter. Direction strongest wind from Northwest. Estimate strongest wind speed 80 km/h,2006,FALSE,80 km/h
946,61414,Tornado,WA,"At 7pm a suspected tornado caused a narrow swathe of damage through Rockingham/Waikiki about 50m wide by 2.5 km in length. About 70 houses sustained damage along this path mostly to roofing, fences and patios/pergolas. Residents described the typical 'roaring sound' as it came through. The damage seemed consistent with an F1 tornado (winds in the range of 118 - 178 km/h), and an inspection of fallen freeway road signs by a structural engineer indicated a failure at 150 km/h.",2007,FALSE,178 km/h
947,61438,Wind,WA,"Thunderstorm. A thunderstorm at 15:30 WDT at Beagle Bay Tropical Tree Plantation (12km SE of the Beagle Bay Community, on the old Derby shortcut road) caused: 35mm of rain, hail of 5mm diameter, wind gusts estimated at 100km/h that uprooted/knocked down perimeter trees and snapped the tops of some trees within the plantation.",2007,FALSE,100km/h
948,61438,Hail,WA,"A thunderstorm at 15:30 WDT at Beagle Bay Tropical Tree Plantation (12km SE of the Beagle Bay Community, on the old Derby shortcut road) caused: 35mm of rain, hail of 5mm diameter, wind gusts estimated at 100km/h that uprooted/knocked down perimeter trees and snapped the tops of some trees within the plantation.",2007,FALSE,100km/h
949,61438,Rain,WA,"A thunderstorm at 15:30 WDT at Beagle Bay Tropical Tree Plantation (12km SE of the Beagle Bay Community, on the old Derby shortcut road) caused: 35mm of rain, hail of 5mm diameter, wind gusts estimated at 100km/h that uprooted/knocked down perimeter trees and snapped the tops of some trees within the plantation.",2007,FALSE,100km/h
950,61467,Tornado,WA,"Through Shoalwater, Safety Bay and Cooloongup in the Rockingham region. A narrow trail of damage of just 20-30m wide extended along a 5km path from near the coast to Ennis Ave on a bearing from WNW to ESE. The SES responded to more than 200 callouts for assistance, mainly for roof damage. Damage is consistent with F1 damage (118-178km/h)   with isolated potential F2 (179-250km/h) impacts.",2008,FALSE,178km/h
951,61470,Tornado,WA,"A relatively slow moving front caused a period of heavy rain about the lower west coast and a tornado in Roleystone. The trail of damage extended discontinuously for at least 2km, being about 50m wide along a bearing from 310 to 130 degrees. A few houses sustained significant roof damage. Being through semi-rural area most of the impact was to trees with some large trees snapped off at various heights above the base. While most trees fell to the ESE there were some at other directions. Roof debris indicated a clockwise circulation. The event occurred at 2:30pm and witnesses described the typical roar/jet engine sound associated with previous tornado events. A preliminary estimate of winds based on some of the most severe tree damage was put at 150-200 km/h by wind engineer Geoff Boughton.There was some additional tree damage parallel to the track about 200m from the main trail of damage.",2008,FALSE,200 km/h
952,61472,Wind,WA,Strong wind gusts included: 109km/h (59 knots) at 8:55 WST at Albany Airport.,2008,FALSE,109km/h
953,61472,Wind,WA,"Strong wind gusts included: 96 km/h (52 knots) at 15:13 WST at Esperance Aero, 94km/h (51 knots) at 17:08 WST at Esperance.",2008,FALSE,96 km/h
954,61476,Wind,WA,Severe winds extended along the southern coast on 19 July finally contracting early on 20 July. Highest wind gust: 94 km/h (51 knots) Geraldton at 14:06 WST.,2008,FALSE,94 km/h
955,61476,Wind,WA,Severe winds extended along the southern coast on 19 July finally contracting early on 20 July. Maximum gusts of 119 km/h (64 knots) at Cape Naturaliste at 1801 WST.,2008,FALSE,119 km/h
956,61476,Wind,WA,Severe winds extended along the southern coast on 19 July finally contracting early on 20 July. Maximum wind gusts of 120km/h (65 knots) at Rottnest Island at 20:03 WST also 109 km/h (59 knots) at 16:23 WST.,2008,FALSE,120km/h
957,61476,Wind,WA,Severe winds extended along the southern coast on 19 July finally contracting early on 20 July. Highest recorded wind gusts: 98 km/h (53 knots) Esperance at 19/00:45 WST; 98 km/h (53 knots) Hopetoun Nth at 19/05:31 WST; 96 km/h (52 knots) Esperance Aero at 19/00:30 WST.,2008,FALSE,98 km/h
958,61477,Wind,WA,Cape Leeuwin recorded maximum wind gusts of 53 knots (98 km/h) at 0649 WST and Cape Naturaliste 49 knots (91 km/h) at 1644WST but they were the only sites to register severe wind gusts and sustained gales.,2008,FALSE,53 knot
959,61479,Wind,WA,Forrest recorded a wind gust of 56 knots (104 km/h) at 1417 WST in a dry microburst.,2008,FALSE,56 knot
960,61480,Wind,WA,Cunderdin Airport reported a wind gust of 50 knots (93 km/h) at 1554 WST.,2008,FALSE,50 knot
961,61481,Wind,WA,Cunderdin Airport reported a wind gust of 52 knots (96 km/h) at 1537 WST and 16mm in 10 minutes to 1544 WST (17.6mm for whole event).,2008,FALSE,52 knot
962,61482,Wind,WA,8 houses in east Kambalda lost their roofs and many more were damaged. Kalgoorlie recorded a wind gust of 47 knots (87 km/h) at 1645 WST.,2008,FALSE,47 knot
963,61482,Rain,WA,Kalgoorlie recorded a wind gust of 47 knots (87 km/h) at 1645 WST and 7.6mm during the storm (5.8mm in 10 minutes to 1721 WST).,2008,FALSE,47 knot
964,61482,Wind,WA,The passage of a cold front and cold pool produced a wind gust of 56 knots (104 km/h) at 2057 WST at Rottnest Island.,2008,FALSE,56 knot
965,61483,Wind,WA,Hopetoun North recorded 52 knots (96 km/h) at 0919 WDST.,2008,FALSE,52 knot
966,61483,Wind,WA,Cape Leeuwin recorded a wind gust of 55 knots (102 km/h) at 1203 WDST.,2008,FALSE,55 knot
967,61484,Wind,WA,Warburton Airfield reported a wind gust of 50 knots (93 km/h) at 1618 WDST during a thunderstorm.,2008,FALSE,50 knot
968,61487,Wind,WA,Norseman Aerodrome recorded a wind gust of 50 knots (93 km/h) at 1252 WDT.,2008,FALSE,50 knot
969,61488,Wind,WA,Afternoon thunderstorms in the Kimberley resulted in a wind gust of 50 knots (93 km/h) at Wyndham Aerodrome at 1616 WDT.,2008,FALSE,50 knot
970,61489,Wind,WA,Fitzroy Crossing reported a wind gust of 50 knots (93 km/h) at 1744 WDT during a thunderstorm.,2008,FALSE,50 knot
971,61491,Wind,WA,Eucla recorded a wind gust of 50 knots (93 km/h) at 1950 WDT.,2008,FALSE,50 knot
972,61493,Wind,WA,Giles recorded a wind gust of 51 knots (94 km/h) at 1942 WDT during a thunderstorm.,2008,FALSE,51 knot
973,61494,Wind,WA,Munglinup West recorded a wind gust of 49 knots (91 km/h) at 1743 WDT during a thunderstorm.,2008,FALSE,49 knot
974,61496,Wind,WA,Broome Airport recorded a wind gust of 49 knots (91 km/h) at 0922 WDT as TC Billy passed to the northwest.,2008,FALSE,49 knot
975,61501,Wind,WA,Wyndham Aerodrome reported a wind gust of 80 knots (148 km/h) at 1713 WDT during a thunderstorm. This ranks as the 5th highest non-cyclonic wind gust in Western Australia.,2009,FALSE,80 knot
976,61502,Wind,WA,Newdegate Research Station recorded a gust of 49 knots (91 km/h) at 1806 WDT during the passage of a surface trough. Surface winds shifted from SW'ly to S'ly with the temperature falling about 5 degrees and the dew point increasing by 4 degrees.,2009,FALSE,49 knot
977,61504,Wind,WA,Newman Aerodrome recorded a wind gust of 52 knots (96 km/h) at 1709 WDT during a thunderstorm.,2009,FALSE,52 knot
978,61506,Wind,WA,Munglinup West reported a wind gusts of 51 knots (94 km/h) at 1411 WDT.,2009,FALSE,51 knot
979,61506,Wind,WA,Laverton Aerodrome reported a wind gust of 51 knots (94 km/h) at 2127 WDT.,2009,FALSE,51 knot
980,61509,Wind,WA,Gingin Aerodrome reported a wind gust of 51 knots (94 km/h) at 1454 WDT.,2009,FALSE,51 knot
981,61511,Wind,WA,Learmonth Airport recorded a wind gust of 52 knots (96 km/h) at 2359 WDT during a thunderstorm.,2009,FALSE,52 knot
982,61512,Wind,WA,Mount Magnet recorded a wind gust of 67 knots (124 km/h) during a thunderstorm at 17:46 WDT.,2009,FALSE,67 knot
983,61512,Wind,WA,LEARMONTH AIRPORT   05-Feb-2009  Maximum gust 052kt  (096km/h  ) Dir: 099 degrees   Time: 2301(WST).,2009,FALSE,052kt
984,61513,Wind,WA,Thevenard Island recorded a wind gust of 50 knots (93 km/h) at 9:25 am WDT. Several bridges were reported to be washed away due to the heavy rain and flooding.,2009,FALSE,50 knot
985,61514,Wind,WA,Laverton Aerodrome reported a wind gust of 49 knots (91 km/h) at 18:25 WDT.,2009,FALSE,49 knot
986,61515,Wind,WA,A thunderstorm caused a wind gust of 56 knots at Port Hedland at 19:47 WDT.,2009,FALSE,56 knot
987,61518,Wind,WA,Wyndham Aerodrome recorded a wind gust of 56 knots (104 km/h) at 14:51 WDT.,2009,FALSE,56 knot
988,61524,Wind,WA,The passage of a cold front produced a wind gust of 49 knots (91 km/h) at Cape Leeuwin at 1620 WST (10 June) and 53 knots (98 km/h) at 0405 WST (11 June).,2009,FALSE,49 knot
989,61525,Tornado,WA,A tornado passed through Bunbury south of the city centre at about 10:50 WST on a cell in the post frontal airmass. Damage along a narrow WSW-ENE path of several kilometres. SES report four houses with roof completely off and about seven others major roof damage and 20 others with minor roof damage. Geoff Boughton did an inspection and reported evidence of rotation in damage path. Major roof damage was to tin roofed houses while tiled houses were mainly damaged from debris impact. Width about 30m extending along a discontinuous path of about 3 km (from the coast to the cemetery). Eye-witnesses report characteristic 'roaring' sound and swirling debris without funnel cloud. One report from someone 50m away who was totally oblivious to it all and could not tell that anything had happened. Followed by a large quantity of hail. Estimated wind at roof level 100-140 km/h (120-160km/h at 10m) equivalent of F1 tornado.,2009,FALSE,140 km/h
990,61527,Wind,WA,A convergence line produced a wind gust of 53 knots (98 km/h) at Cape Naturaliste at 1537 WST.,2009,FALSE,53 knot
991,61527,Wind,WA,A convergence line produced a wind gust of 52 knots (96 km/h) at Rottnest Island at 1611 WST.,2009,FALSE,52 knot
992,61529,Wind,WA,"A rapidly moving low crossed the coast south of Geraldton early morning 9 July. The maximum recorded gust was 55 knots/102 km/h at Geraldton Airport at 0109 WST, the Geraldton wind profile put up around 15 UTC(23WST) indicated very strong winds just above the surface.",2009,FALSE,55 knot
993,61531,Wind,WA,"Severe wind gust of 49 knots at Busselton Jetty, 0204 WST.",2009,FALSE,49 knot
994,61531,Wind,WA,"Severe wind gust of 54 knots at Cape Leeuwin, 0941 WST 12/8/09.",2009,FALSE,54 knot
995,61532,Wind,WA,Strong wind gust of 63 knots at Cape Leeuwin at 11:00 WST.,2009,FALSE,63 knot
996,61532,Wind,WA,Strong wind gust of 55 knots on Rottnest Island at 13:24 WST.,2009,FALSE,55 knot
997,61533,Wind,WA,Jandakot Airport recorded a wind gust of 49 kts (91 km/h) at 0817 WST.,2009,FALSE,49 kts
998,61533,Wind,WA,Busselton Jetty recorded a wind gust of 64 kts (119km/h) at 1342 WST.,2009,FALSE,64 kts
